flag small US,"34,82",NYSE,JNPR
flag small CA,"0,050",TSX Venture Exchange,JEC
flag small CA,"1,21",Canadian Securities Exchange,JUSH
flag small NL,"13,870",Equiduct,TKWYa
flag small CA,-,TSX Venture Exchange,JE.H
flag small CA,"0,005",Canadian Securities Exchange,VTAL
flag small CA,"0,045",Canadian Securities Exchange,JUVA
flag small IT,"1,7670",Equiduct,JUVEm
flag small CA,"0,055",TSX Venture Exchange,JVR.P
flag small US,"1,46",NASDAQ,JXJT
flag small DK,"571,00",Large Cap Copenhagen,JYSK
flag small CA,"0,260",TSX Venture Exchange,JZR
flag small NO,"278,50",Egenkapitalbevis,JAREN
flag small DE,"14,025",Equiduct,SDFd
flag small CA,"34,55",Toronto Stock Exchange,KBL
flag small SE,"18,20",Mid Cap Stockholm,KFAST B
flag small CA,"0,120",TSX Venture Exchange,KTO
flag small SE,"9,30",Small Cap Stockholm,K2A B
flag small SE,"208,00",Small Cap Stockholm,K2A PREF
flag small CA,"0,195",TSX Venture Exchange,KNC
flag small CA,"7,32",Toronto Stock Exchange,KNT
flag small SE,"333,00",Mid Cap Stockholm,KABE B
flag small CA,"0,020",Canadian Securities Exchange,LQID
flag small US,"273,79",NYSE,KAI
flag small CA,"1,00",TSX Venture Exchange,KDSX
flag small US,"90,49",NASDAQ,KALU
flag small US,"4,45",NASDAQ,KAVL
flag small US,"0,1265",NASDAQ,KXIN
flag small SE,"8,25",First North Stockholm,KAKEL
flag small US,"6,82",NASDAQ,KALA
flag small SE,"182,00",First North Stockholm,KAPIAB
flag small CA,"0,060",TSX Venture Exchange,KALM.P
flag small CA,"0,030",TSX Venture Exchange,KALO
flag small CA,-,TSX Venture Exchange,KAC.P
flag small US,"1,23",NASDAQ,KLTR
flag small US,"11,35",NASDAQ,KALV
flag small US,"5,22",NASDAQ,KMDA
flag small SE,"100,60",First North Stockholm,KAMBI
flag small FI,"5,33",Mid Cap Helsinki,KAMUX
flag small SE,"1,470",First North Stockholm,KAN
flag small US,"2,54",NASDAQ,KNDI
flag small CA,"0,120",TSX Venture Exchange,KNE
flag small US,"19,79",NASDAQ,BZ
flag small CA,"0,035",TSX Venture Exchange,KAPA
flag small US,"27,10",NASDAQ,KRT
flag small CA,"0,165",Toronto Stock Exchange,KRN
flag small SE,"40,30",Small Cap Stockholm,KARNEL B
flag small SE,"66,40",Mid Cap Stockholm,KAR
flag small SE,"1,566",Small Cap Stockholm,KDEV
flag small US,"29,06",NASDAQ,KARO
flag small CA,"5,36",Toronto Stock Exchange,KRR
flag small CA,-,TSX Venture Exchange,KAY.H
flag small US,"1,08",NYSE American,TOON
flag small US,"1,03",NASDAQ,KPTI
flag small SE,"17,90",Spotlight Stock Market,KAV
flag small US,"13,11",NASDAQ,KPLT
flag small CA,"0,035",TSX Venture Exchange,FUND
flag small FR,"30,25",Equiduct,KOFp
flag small CA,"0,055",TSX Venture Exchange,KYS.H
flag small US,"9,57",NYSE,KYN
flag small US,"0,3348",NASDAQ,KZIA
flag small US,"53,97",NYSE,KB
flag small US,"64,76",NYSE,KBH
flag small BE,"45,35",Equiduct,KBCAb
flag small BE,"69,90",Equiduct,KBCb
flag small US,"64,94",NYSE,KBR
flag small CA,"0,405",TSX Venture Exchange,KDA
flag small US,"15,12",NYSE,BEKE
flag small US,"5,40",NASDAQ,KRNY
flag small SE,"1,592",First North Stockholm,KEBNI B
flag small US,"10,51",NASDAQ,KVAC
flag small CA,"14,75",Toronto Stock Exchange,KEG.UN
flag small US,"57,86",NYSE,K
flag small US,"22,94",NASDAQ,KELYA
flag small US,"23,51",NASDAQ,KELYB
flag small CA,"0,130",TSX Venture Exchange,KKL.P
flag small CA,"6,25",Toronto Stock Exchange,KEL
flag small FI,"20,42",Large Cap Helsinki,KEMIRA
flag small US,"58,31",NYSE,KMPR
flag small FI,"19,23",First North Helsingfors,KEMPOWR
flag small CA,"0,020",TSX Venture Exchange,KEN.H
flag small NL,"13,10",Equiduct,KENDRa
flag small US,"23,53",NYSE,KMT
flag small US,"8,59",NYSE,KW
flag small US,"22,40",NYSE,KEN
flag small CA,"0,80",TSX Venture Exchange,KLD
flag small SE,"1,86",First North Stockholm,KENH
flag small US,"3,89",NASDAQ,KFFB
flag small US,"18,82",NYSE,KVUE
flag small CA,"0,095",TSX Venture Exchange,KEON.H
flag small FR,"330,00",Equiduct,KERp
flag small CA,"0,015",TSX Venture Exchange,KLM
flag small US,"10,78",NASDAQ,KRNL
flag small US,"56,39",NASDAQ,KROS
flag small FI,"9,14",Small Cap Helsinki,KSL
flag small FI,"16,44",Large Cap Helsinki,KESKOA
flag small FI,"16,030",Large Cap Helsinki,KESKOB
flag small FI,"4,10",Small Cap Helsinki,KELAS
flag small CA,"0,065",TSX Venture Exchange,KES
flag small CA,"0,035",TSX Venture Exchange,KGC
flag small US,"33,70",NASDAQ,KDP
flag small US,"35,70",NASDAQ,KEQU
flag small US,"4,32",NASDAQ,KTCC
flag small US,"14,49",NYSE,KEY
flag small CA,"35,32",Toronto Stock Exchange,KEY
flag small US,"147,94",NYSE,KEYS
flag small US,"0,8245",NASDAQ,KZR
flag small US,"61,76",NASDAQ,KFRC
flag small CA,"0,030",TSX Venture Exchange,KGL.H
flag small FI,"0,700",Small Cap Helsinki,KHG
flag small CA,"0,040",TSX Venture Exchange,KHRN.H
flag small CA,"0,005",TSX Venture Exchange,KO.H
flag small CA,"0,020",TSX Venture Exchange,KIB
flag small NO,"147,40",OB Match,KID
flag small CA,"0,230",TSX Venture Exchange,KIDZ
flag small US,"3,82",NASDAQ,PIK
flag small SE,"1,18",Nordic SME Sweden,KILI
flag small CA,"17,19",Toronto Stock Exchange,KMP.UN
flag small US,"33,80",NYSE,KRC
flag small US,"20,93",NASDAQ,KE
flag small US,"136,53",NYSE,KMB
flag small US,"18,63",NYSE,KIM
flag small CA,"146,59",Toronto Stock Exchange,KXS
flag small CA,"0,035",TSX Venture Exchange,KCC
flag small US,"18,28",NYSE,KMI
flag small SE,"123,80",Large Cap Stockholm,KIND SDB
flag small BE,"40,05",Equiduct,KINb
flag small US,"0,5644",NASDAQ,KA
flag small US,"38,34",NYSE,KNTK
flag small CA,"0,315",TSX Venture Exchange,KING
flag small CA,"0,190",TSX Venture Exchange,KFR
flag small CA,"0,070",TSX Venture Exchange,KGS
flag small CA,"0,025",Canadian Securities Exchange,JKPT
flag small CA,"0,090",TSX Venture Exchange,KLE.H
flag small CA,"0,340",TSX Venture Exchange,KNG
flag small US,"3,07",NASDAQ,KC
flag small US,"4,50",NASDAQ,KINS
flag small CA,"0,010",Canadian Securities Exchange,KVM
flag small US,"8,90",NYSE,KFS
flag small US,"18,72",NASDAQ,KNSA
flag small SE,"117,40",Large Cap Stockholm,KINV A
flag small SE,"116,50",Large Cap Stockholm,KINV B
flag small US,"6,45",NYSE,KGC
flag small CA,"8,88",Toronto Stock Exchange,K
flag small US,"363,25",NYSE,KNSL
flag small US,"0,1553",NASDAQ,KTRA
flag small CA,"0,020",TSX Venture Exchange,KTR
flag small DE,"43,38",Equiduct,KGXd
flag small US,"0,5026",NASDAQ,KPRX
flag small CA,"0,075",TSX Venture Exchange,KIP
flag small US,"109,13",NYSE,KEX
flag small CA,"0,105",TSX Venture Exchange,KLDC
flag small US,"1,91",NASDAQ,KIRK
flag small US,"21,80",NYSE,KRG
flag small NO,"28,76",OB Match,KIT
flag small CA,"5,63",Toronto Stock Exchange,KITS
flag small CA,"12,54",Toronto Stock Exchange,KEC
flag small SE,"19,00",First North Stockholm,KJELL
flag small US,"93,07",NYSE,KKR
flag small US,"9,41",NYSE,KREF
flag small DE,"665,40",Equiduct,KLAd
flag small US,"689,29",NASDAQ,KLAC
flag small SE,"18,96",Mid Cap Stockholm,KLARA B
flag small SE,"0,375",First North Stockholm,KLAR
flag small NO,"108,20",OB Match,KCC
flag small US,"22,40",NYSE,KVYO
flag small FR,"25,26",Equiduct,LIp
flag small SE,"1,43",First North Stockholm,KLIMAT
flag small DE,"6,65",Equiduct,KCOd
flag small CA,"0,095",TSX Venture Exchange,KG
flag small CA,"0,040",TSX Venture Exchange,KS
flag small US,"6,63",NASDAQ,KLXE
flag small NO,"7,08",OB Match,KMCP
flag small CA,"0,025",TSX Venture Exchange,KMC.H
flag small CA,"3,89",Toronto Stock Exchange,KSI
flag small US,"78,19",NYSE,KNF
flag small CA,"5,77",Toronto Stock Exchange,GUD
flag small US,"46,23",NYSE,KNX
flag small CA,"0,035",TSX Venture Exchange,KHA.H
flag small US,"0,4400",NASDAQ,KSCP
flag small DE,"69,55",Equiduct,KBXd
flag small US,"0,6544",NYSE American,KNW
flag small SE,"143,00",Mid Cap Stockholm,KNOW
flag small US,"15,83",NYSE,KN
flag small CA,-,Toronto Stock Exchange,KDC
flag small NO,"0,242",Merkur Market,KNOX
flag small CA,"0,410",Canadian Securities Exchange,KOG
flag small CA,"0,390",TSX Venture Exchange,KRI
flag small CA,"0,58",Canadian Securities Exchange,KBX
flag small CA,"0,490",TSX Venture Exchange,KDK
flag small US,"27,18",NYSE,KGS
flag small US,"3,21",NASDAQ,KOD
flag small DE,"13,28",Equiduct,SKBd
flag small US,"23,94",NYSE,KSS
flag small CA,"0,005",Canadian Securities Exchange,FIT
flag small FI,"10,40",Large Cap Helsinki,KOJAMO
flag small CA,"4,39",Toronto Stock Exchange,KEI
flag small US,"3,18",NASDAQ,KGEI
flag small SE,"0,744",First North Stockholm,KOLL
flag small CA,"0,030",Canadian Securities Exchange,YUM
flag small NO,"9,52",OB Match,KOMPL
flag small FI,"45,80",Large Cap Helsinki,KNEBV
flag small FI,"49,52",Large Cap Helsinki,KCR
flag small NO,"1,796",OB Match,KOA
flag small NO,"786,00",OB Match,KOG
flag small DK,"3,82",First North Köpenhamn,KONSOL
flag small SE,"2,38",First North Stockholm,KONT
flag small US,"62,06",NYSE,KTB
flag small DE,"18,88",Equiduct,KTNd
flag small CA,"1,07",TSX Venture Exchange,KTN
flag small US,"0,7860",NASDAQ,KOPN
flag small SE,"119,00",Nordic SME Sweden,KOBR B
flag small US,"51,28",NYSE,KOP
flag small SE,"0,300",First North Stockholm,KOPY
flag small US,"0,8002",NYSE,KORE
flag small CA,"0,040",TSX Venture Exchange,KORE
flag small US,"7,65",NYSE,KEP
flag small US,"23,80",NYSE,KF
flag small US,"60,72",NYSE,KFY
flag small US,"15,41",NASDAQ,KRNT
flag small US,"56,79",NASDAQ,KRRO
flag small US,"2,17",NASDAQ,KRMD
flag small CA,"0,110",TSX Venture Exchange,KRY
flag small FI,"7,10",Small Cap Helsinki,KOSKI
flag small US,"5,67",NYSE,KOS
flag small US,"2,33",NASDAQ,KOSS
flag small CA,"0,035",TSX Venture Exchange,KOVO
flag small CA,"8,22",Toronto Stock Exchange,KPT
flag small CA,"0,050",TSX Venture Exchange,KPEN.P
flag small NL,"3,408",Equiduct,KPNa
flag small DE,"1,180",Equiduct,KSCd
flag small CA,"0,300",TSX Venture Exchange,KR.H
flag small NO,"9,35",Merkur Market,KRAB
flag small DE,"35,850",Equiduct,KHNZd
flag small US,"38,61",NASDAQ,KHC
flag small CA,"0,100",Canadian Securities Exchange,UUSA
flag small CA,"1,02",TSX Venture Exchange,PNG
flag small US,"17,82",NASDAQ,KTOS
flag small FI,"7,62",Small Cap Helsinki,KREATE
flag small DK,"4940,00",Small Cap Copenhagen,KRE
flag small US,"12,65",NASDAQ,DNUT
flag small US,"55,38",NYSE,KR
flag small SE,"36,00",Spotlight Stock Market,KRONA
flag small DE,"123,60",Equiduct,KRNd
flag small US,"1,03",NASDAQ,KRON
flag small US,"11,45",NYSE,KRO
flag small US,"153,12",NASDAQ,KRYS
flag small DE,"614,00",Equiduct,KSB3d
flag small US,"12,64",NYSE,KT
flag small CA,"0,100",TSX Venture Exchange,KUAI.P
flag small CA,"2,00",TSX Venture Exchange,KBRA
flag small US,"2,53",NYSE,KUKE
flag small US,"46,28",NASDAQ,KLIC
flag small US,"0,4834",NYSE American,KULR
flag small US,"19,62",NASDAQ,KURA
flag small US,"110,08",NASDAQ,KRUS
flag small CA,"0,030",TSX Venture Exchange,KUR.H
flag small CA,"0,130",TSX Venture Exchange,KC
flag small CA,"0,015",TSX Venture Exchange,KUU.H
flag small CA,"0,410",Canadian Securities Exchange,KUYA
flag small US,"4,80",NASDAQ,KVHI
flag small SE,"0,177",Nordic SME Sweden,KVIX
flag small US,"0,7190",NASDAQ,KWE
flag small CA,"0,93",TSX Venture Exchange,KWE
flag small CA,"1,20",Canadian Securities Exchange,CACR.A
flag small CA,"0,010",Canadian Securities Exchange,CACR
flag small DE,"51,50",Equiduct,KWSd
flag small US,"33,62",NASDAQ,KYMR
flag small US,"19,66",NYSE,KD
flag small NO,"15,60",Merkur Market,KYOTO
flag small US,"15,14",NASDAQ,KYTX
flag small DK,"4900,00",Large Cap Copenhagen,KBHL
flag small FR,"439,65",Equiduct,ORp
flag small US,"23,25",NASDAQ,FSTR
flag small US,"16,11",NYSE,SCX
flag small US,"214,05",NYSE,LHX
flag small FR,"35,46",Equiduct,FDJp
flag small CA,"0,030",Canadian Securities Exchange,LAI.X
flag small US,"1,65",NASDAQ,LRHC
flag small US,"32,84",NYSE,LZB
flag small US,"201,37",NYSE,LH
flag small CA,"0,110",TSX Venture Exchange,LAB
flag small CA,"30,07",Toronto Stock Exchange,LIF
flag small CA,"0,025",TSX Venture Exchange,LTX
flag small US,"10,73",NYSE,LADR
flag small FR,"21,05",Equiduct,MMBp
flag small SE,"163,90",Large Cap Stockholm,LAGR B
flag small CA,"0,065",TSX Venture Exchange,LG
flag small US,"1,94",NYSE American,LSF
flag small US,"11,61",NASDAQ,LSBK
flag small CA,"0,180",TSX Venture Exchange,LVG
flag small CA,"0,055",TSX Venture Exchange,LWR
flag small US,"12,19",NASDAQ,LBAI
flag small US,"58,77",NASDAQ,LKFN
flag small US,"16,55",NASDAQ,LAKE
flag small DE,"862,20",Equiduct,LARd
flag small US,"894,41",NASDAQ,LRCX
flag small US,"115,85",NASDAQ,LAMR
flag small US,"83,34",NYSE,LW
flag small FR,"150,00",Equiduct,LOUPp
flag small SE,"27,90",Small Cap Stockholm,LAMM B
flag small FI,"2,15",Small Cap Helsinki,LAMOR
flag small US,"190,81",NASDAQ,LANC
flag small CA,"0,035",Canadian Securities Exchange,LCR
flag small US,"18,00",NASDAQ,LARK
flag small US,"22,30",NASDAQ,LABP
flag small US,"13,68",NASDAQ,LE
flag small US,"11,55",NASDAQ,LSEA
flag small US,"174,41",NASDAQ,LSTR
flag small CA,"0,130",Canadian Securities Exchange,LLL
flag small US,"5,10",NASDAQ,LTRN
flag small US,"66,54",NASDAQ,LNTH
flag small US,"3,76",NASDAQ,LTRX
flag small US,"1,80",NYSE,LANV
flag small DE,"26,53",Equiduct,LXSd
flag small US,"2,17",NASDAQ,LNZA
flag small FI,"3,14",First North Helsingfors,LAPWALL
flag small CA,"0,82",TSX Venture Exchange,LRA
flag small CA,"0,72",Toronto Stock Exchange,LAM
flag small CA,"2,20",Toronto Stock Exchange,LGO
flag small US,"1,60",NASDAQ,LGO
flag small CA,"1,04",TSX Venture Exchange,VAND
flag small US,"6,89",NASDAQ,LRMR
flag small US,"44,36",NYSE,LVS
flag small US,"1,94",NASDAQ,LASE
flag small FI,"8,70",Mid Cap Helsinki,LAT1V
flag small CA,"144,02",Toronto Stock Exchange,LAS.A
flag small US,"2,80",NASDAQ,SWIM
flag small CA,"0,110",TSX Venture Exchange,LMS
flag small SE,"269,50",Large Cap Stockholm,LATO B
flag small CA,"0,040",TSX Venture Exchange,LBL.H
flag small US,"68,60",NASDAQ,LSCC
flag small SE,"8,90",Spotlight Stock Market,LATF B
flag small US,"14,50",NASDAQ,LAUR
flag small FR,"122,00",Equiduct,LPEp
flag small CA,"25,73",Toronto Stock Exchange,LB
flag small CA,"0,370",TSX Venture Exchange,LME
flag small US,"2,89",NASDAQ,LVTX
flag small US,"5,60",NASDAQ,LVRO
flag small CA,"1,40",TSX Venture Exchange,LGC
flag small US,"38,50",NYSE,LAZ
flag small US,"15,54",NYSE,LGI
flag small US,"3,54",NASDAQ,GORV
flag small SE,"0,650",Nordic SME Sweden,LCT
flag small SE,"0,499",Nordic SME Sweden,LCT BT
flag small US,"103,98",NYSE,LCII
flag small US,"14,10",NASDAQ,LCNB
flag small CA,"0,115",TSX Venture Exchange,LDB.P
flag small CA,-,TSX Venture Exchange,CTU.H
flag small NO,"7,80",Merkur Market,LEA
flag small US,"3,10",NASDAQ,LRE
flag small FI,"7,84",First North Helsingfors,LEADD
flag small CA,"0,100",TSX Venture Exchange,LEM
flag small SE,"0,842",First North Stockholm,LEMSE
flag small US,"3,18",NASDAQ,LFLY
flag small CA,"0,020",Canadian Securities Exchange,LLP
flag small US,"3,10",NASDAQ,LPTX
flag small US,"125,87",NYSE,LEA
flag small FR,"32,00",Equiduct,LSSp
flag small DK,"0,308",First North Köpenhamn,LEDIBOND
flag small US,"2,28",NASDAQ,LDTC
flag small US,"12,38",NASDAQ,LEE
flag small CA,"0,035",Canadian Securities Exchange,LEEF
flag small CA,"0,150",TSX Venture Exchange,LFC.P
flag small DE,"79,92",Equiduct,LEGd
flag small US,"20,37",NASDAQ,LEGH
flag small US,"11,95",NASDAQ,LZ
flag small US,"43,74",NASDAQ,LEGN
flag small CA,"0,145",TSX Venture Exchange,LPS
flag small US,"18,07",NYSE,LEG
flag small CA,"0,090",Canadian Securities Exchange,READ
flag small FR,"96,86",Equiduct,LRp
flag small FI,"0,0318",Small Cap Helsinki,LEHTO
flag small US,"140,22",NYSE,LDOS
flag small US,"64,80",NASDAQ,LMAT
flag small US,"17,23",NYSE,LMND
flag small FI,"5,82",First North Helsingfors,LEMON
flag small CA,"0,005",TSX Venture Exchange,LHI.H
flag small US,"7,52",NYSE,LC
flag small US,"48,27",NASDAQ,TREE
flag small US,"6,12",NASDAQ,LDWY
flag small US,"151,62",NYSE,LEN
flag small US,"140,39",NYSE,LEN.B
flag small US,"463,42",NYSE,LII
flag small US,"3,12",NASDAQ,LNSR
flag small US,"15,87",NASDAQ,LENZ
flag small CA,"0,080",Canadian Securities Exchange,LECR
flag small CA,"22,67",Toronto Stock Exchange,LNF
flag small US,"21,52",NASDAQ,DRS
flag small IT,"21,63",Equiduct,LDOm
flag small CA,"0,040",TSX Venture Exchange,LTV
flag small CA,"0,050",Canadian Securities Exchange,LP
flag small NO,"49,20",OBX Top 25,LSG
flag small US,"4,43",NASDAQ,LSAK
flag small US,"3,93",NASDAQ,LESL
flag small CA,"0,035",TSX Venture Exchange,LET.H
flag small CA,"0,050",TSX Venture Exchange,JUMP
flag small US,"21,22",NYSE,LEVI
flag small CA,"0,125",TSX Venture Exchange,LVX
flag small CA,"0,005",Canadian Securities Exchange,LVT
flag small CA,-,Canadian Securities Exchange,LXX
flag small US,"3,09",NASDAQ,LEXX
flag small US,"12,45",NASDAQ,LXEO
flag small US,"1,54",NASDAQ,LXRX
flag small US,"1,68",NASDAQ,LX
flag small CA,"0,110",Canadian Securities Exchange,LEXT
flag small CA,"0,070",Canadian Securities Exchange,LFNT
flag small US,"4,04",NYSE,LPL
flag small US,"89,93",NASDAQ,LGIH
flag small US,"5,70",NYSE American,LGL
flag small US,"26,28",NASDAQ,LI
flag small US,"0,6551",NYSE,LICY
flag small CA,"3,30",TSX Venture Exchange,LIFT
flag small CA,"0,110",Canadian Securities Exchange,LIM
flag small CA,"0,020",TSX Venture Exchange,LILI
flag small CA,"0,490",TSX Venture Exchange,LBC
flag small US,"6,67",NYSE,USA
flag small US,"50,13",NASDAQ,LBRDA
flag small US,"49,73",NASDAQ,LBRDK
flag small CA,"0,180",TSX Venture Exchange,SCAN
flag small US,"16,03",NASDAQ,LBTYB
flag small US,"15,90",NASDAQ,LBTYA
flag small US,"16,37",NASDAQ,LBTYK
flag small CA,"0,335",Toronto Stock Exchange,LGD
flag small US,"7,55",NASDAQ,LILA
flag small US,"7,54",NASDAQ,LILAK
flag small US,"35,86",NASDAQ,LLYVA
flag small US,"62,27",NASDAQ,FWONA
flag small US,"25,20",NASDAQ,LSXMB
flag small US,"37,32",NASDAQ,LLYVK
flag small US,"69,97",NASDAQ,FWONK
flag small US,"24,06",NASDAQ,LSXMK
flag small US,"22,00",NYSE,LBRT
flag small US,"24,06",NASDAQ,LSXMA
flag small US,"1,38",NASDAQ,LICN
flag small CA,"0,380",Canadian Securities Exchange,LIDA
flag small SE,"0,1700",First North Stockholm,LIDDS
flag small SE,"270,00",Large Cap Stockholm,LIFCO B
flag small CA,"7,58",Toronto Stock Exchange,LBS
flag small US,"13,66",NYSE,LTH
flag small NO,"3,230",Merkur Market,LIFE
flag small SE,"7,60",First North Stockholm,LCLEAN
flag small US,"6,42",NASDAQ,LFCR
flag small CA,"0,005",TSX Venture Exchange,LFST
flag small FI,"10,10",Helsingforsbörsen,LL1SPAC
flag small US,"11,93",NASDAQ,LFMD
flag small CA,"0,63",Toronto Stock Exchange,LSPK
flag small US,"6,18",NASDAQ,LFST
flag small CA,"0,015",TSX Venture Exchange,GBE.H
flag small US,"9,14",NASDAQ,LCUT
flag small US,"6,10",NASDAQ,LFVN
flag small US,"4,75",NASDAQ,LFWD
flag small US,"20,45",NASDAQ,LWAY
flag small US,"7,36",NYSE,LZM
flag small US,"69,89",NASDAQ,LGND
flag small US,"89,26",NASDAQ,LNW
flag small SE,"0,101",Nordic SME Sweden,LAIR
flag small US,"2,48",NASDAQ,LTBR
flag small US,"0,7352",NYSE,LITB
flag small US,"1,42",NASDAQ,LPTH
flag small US,"13,08",NYSE,LSPD
flag small CA,"18,03",Toronto Stock Exchange,LSPD
flag small CA,"0,030",TSX Venture Exchange,LSD.H
flag small US,"3,82",NASDAQ,LWLG
flag small US,"0,9426",NASDAQ,LILM
flag small US,"45,33",NASDAQ,LMB
flag small SE,"352,00",Mid Cap Stockholm,LIME
flag small CA,"0,015",TSX Venture Exchange,BOAT
flag small US,"19,78",NASDAQ,LMNR
flag small CA,"64,83",Toronto Stock Exchange,LNR
flag small SE,"68,60",Mid Cap Stockholm,LINC
flag small US,"10,66",NASDAQ,LINC
flag small US,"219,53",NASDAQ,LECO
flag small CA,"0,200",TSX Venture Exchange,LMG
flag small US,"27,27",NYSE,LNC
flag small SE,"223,20",Large Cap Stockholm,LIAB
flag small US,"7,34",NASDAQ,LIND
flag small US,"440,96",NASDAQ,LIN
flag small FI,"2,885",Mid Cap Helsinki,LINDEX
flag small US,"116,15",NYSE,LNN
flag small US,"1,09",NYSE American,LCTX
flag small FR,"74,20",Equiduct,LINp
flag small NO,"19,60",OB Standard,LINK
flag small SE,"136,00",First North Stockholm,LINKAB
flag small US,"3,22",NASDAQ,LGCB
flag small US,"6,63",NASDAQ,LNKB
flag small US,"0,4870",NASDAQ,LGHL
flag small CA,"0,085",TSX Venture Exchange,LEO
flag small US,"0,9000",NYSE,LEV
flag small CA,"1,25",Toronto Stock Exchange,LEV
flag small CA,"0,50",TSX Venture Exchange,LIO
flag small CA,"0,180",TSX Venture Exchange,ROAR
flag small CA,"0,020",TSX Venture Exchange,LBI
flag small US,"10,09",NYSE,LGF.A
flag small US,"9,43",NYSE,LGF.B
flag small US,"0,7279",NASDAQ,LIPO
flag small SE,"0,245",First North Stockholm,LIPI
flag small SE,"0,3400",First North Stockholm,LPGO
flag small US,"4,62",NASDAQ,LPCN
flag small SE,"7,00",First North Stockholm,LIPUM
flag small US,"2,71",NASDAQ,LIQT
flag small US,"12,85",NASDAQ,LQDA
flag small US,"17,26",NASDAQ,LQDT
flag small US,"2,73",NASDAQ,LSTA
flag small FR,"24,60",Equiduct,FIIp
flag small CA,"0,095",TSX Venture Exchange,LTE
flag small US,"254,38",NYSE,LAD
flag small US,"4,41",NYSE,LAC
flag small CA,"6,10",Toronto Stock Exchange,LAC
flag small CA,"7,06",Toronto Stock Exchange,LAAC
flag small US,"5,07",NYSE,LAAC
flag small CA,"0,81",TSX Venture Exchange,LITH
flag small CA,"0,080",TSX Venture Exchange,LEXI
flag small CA,"0,085",TSX Venture Exchange,ION
flag small CA,"0,73",TSX Venture Exchange,LTH
flag small CA,"0,035",TSX Venture Exchange,LONE
flag small CA,"6,62",Toronto Stock Exchange,LIRC
flag small CA,"0,430",TSX Venture Exchange,LIS
flag small CA,"0,80",TSX Venture Exchange,LBNK
flag small SE,"11,15",First North Stockholm,LITI
flag small US,"230,64",NASDAQ,LFUS
flag small CA,"0,060",TSX Venture Exchange,LILL.P
flag small US,"55,75",NASDAQ,LIVN
flag small CA,"0,450",Canadian Securities Exchange,LIVE
flag small US,"88,91",NYSE,LYV
flag small US,"32,32",NYSE,LOB
flag small US,"25,54",NASDAQ,LIVE
flag small US,"1,90",NASDAQ,LVO
flag small US,"0,5009",NASDAQ,LPSN
flag small US,"32,11",NYSE,RAMP
flag small US,"6,69",NYSE,LVWR
flag small US,"0,4987",NASDAQ,LXEH
flag small US,"2,76",NASDAQ,LIXT
flag small US,"43,13",NASDAQ,LKQ
flag small US,"1,58",NYSE,LL
flag small SE,"0,616",First North Stockholm,LADYLU
flag small US,"2,56",NYSE,LYG
flag small US,"2,45",NASDAQ,LMFA
flag small US,"12,40",NYSE,SCD
flag small FR,"20,30",Equiduct,LNAp
flag small CA,"0,340",TSX Venture Exchange,LNGE
flag small CA,"0,450",Canadian Securities Exchange,MCUR
flag small US,"2,08",NYSE,LDI
flag small US,"52,32",NYSE,LOAR
flag small CA,"0,020",Canadian Securities Exchange,LOBE
flag small CA,"150,96",Toronto Stock Exchange,L
flag small CA,"21,63",Toronto Stock Exchange,L.PR.B
flag small US,"3,14",NASDAQ,LOBO
flag small US,"3,54",NASDAQ,LCFY
flag small US,"2,86",NYSE,LOCL
flag small DE,"435,60",Equiduct,LOMd
flag small US,"464,93",NYSE,LMT
flag small CA,"0,040",TSX Venture Exchange,LOD
flag small CA,"0,035",TSX Venture Exchange,LSTR
flag small US,"75,15",NYSE,L
flag small CA,"0,87",TSX Venture Exchange,LGN
flag small US,"22,30",NASDAQ,LRFC
flag small CA,"0,050",TSX Venture Exchange,LOG.P
flag small US,"0,8200",NASDAQ,LGMK
flag small SE,"13,15",Mid Cap Stockholm,LOGI A
flag small SE,"13,08",Mid Cap Stockholm,LOGI B
flag small US,"7,00",NYSE American,LPA
flag small SE,"135,50",Spotlight Stock Market,LOGIST
flag small US,"78,39",NASDAQ,LOGI
flag small SE,"1,540",First North Stockholm,LOHILO
flag small FI,"13,85",First North Helsingfors,LOIHDE
flag small NO,"0,696",Merkur Market,LOKO
flag small DK,"590,00",Small Cap Copenhagen,LOLB
flag small US,"7,14",NYSE,LOMA
flag small CA,"0,015",TSX Venture Exchange,LMR
flag small CA,"0,385",Toronto Stock Exchange,LN
flag small US,"21,30",NASDAQ,LBPH
flag small US,"1,71",NASDAQ,LGVN
flag small CA,"0,090",TSX Venture Exchange,LEX
flag small SE,"284,00",Large Cap Stockholm,LOOMIS
flag small CA,-,TSX Venture Exchange,LNE.H
flag small CA,"0,115",Toronto Stock Exchange,LPEN
flag small US,"2,84",NASDAQ,LOOP
flag small US,"0,3071",NYSE American,LPTV
flag small CA,"0,050",Canadian Securities Exchange,MESC
flag small CA,"0,020",Canadian Securities Exchange,LRDS
flag small CA,"1,10",TSX Venture Exchange,LPC
flag small CA,"10,75",TSX Venture Exchange,LA
flag small US,"1,74",NASDAQ,LTRY
flag small IT,"10,88",Equiduct,LTMCm
flag small BE,"9430,00",Equiduct,LOTBb
flag small US,"5,83",NASDAQ,LOT
flag small CA,"0,010",Canadian Securities Exchange,J
flag small US,"73,19",NYSE,LPX
flag small US,"22,18",NASDAQ,LOVE
flag small SE,"23,00",Spotlight Stock Market,LOVI
flag small CA,"0,080",TSX Venture Exchange,LRC.H
